"","unenriched1","unenriched2","unenriched3","vk1","vk2","vk3"
"58448894",9.91979089110619,5.81843534983424,8.21340084225707,0,0,0
"58453185",58.8574259538967,45.9009899820257,52.7026554044829,24.672345651358,16.5422974836911,20.1593035871935
"58454880",9.25847149836578,7.11142098313074,8.89785091244516,0,0,0
"58461266",4.62923574918289,4.52544971653774,6.84450070188089,11.4550176238448,6.61691899347644,3.18304793482003
"58464184",0,0,0,11.4550176238448,0,0
"58466413",34.3886084225015,31.6781480157642,30.800253158464,0,0,0
"58472738",6.61319392740413,7.11142098313074,8.89785091244516,1.76231040366843,0,0
"58478958",9.25847149836578,5.81843534983424,7.52895077206898,0,0,0
"58484313",6.61319392740413,3.23246408324125,4.10670042112853,3.52462080733686,0,0
"58489017",47.6149962773097,49.7799468819152,49.2804050535424,3.52462080733686,0,2.12203195654669
"58500339",8.59715210562537,8.40440661642724,8.21340084225707,5.28693121100529,0,0
"58500865",15.2103460330295,18.101798866151,19.1646019652665,0,0,0
"58526462",5.2905551419233,5.17194253318599,8.21340084225707,5.28693121100529,16.5422974836911,6.36609586964006
"58527538",124.328045835198,122.833635163167,137.574464107806,0,14.336657819199,0
"58529013",0,0,0,0,0,0
"58543796",10.5811102838466,9.69739224972374,12.3201012633856,21.1477248440212,17.6451173159372,15.9152396741001
"58549526",3.96791635644248,2.585971266593,4.79115049131662,11.4550176238448,5.51409916123037,11.6711757610068
"58551315",7.93583271288495,7.75791379977899,8.21340084225707,13.2173280275132,5.51409916123037,9.54914380446009
"58552473",5.95187453466372,3.23246408324125,5.47560056150471,0,0,0
"58557878",53.5668708119734,51.0729325152117,65.7072067380565,35.2462080733686,36.3930544641204,31.8304793482003
"58572267",20.5009011749528,23.9202342159852,26.6935527373355,0,0,0
"58577931",2.64527757096165,1.93947844994475,2.05335021056427,10.5738624220106,1.10281983224607,3.18304793482003
"58604922",14.5490266402891,17.4553060495027,15.057901544138,0,0,0
"58617970",9.25847149836578,9.05089943307549,7.52895077206898,0,0,0
"58625412",13.8877072475487,12.2833635163167,14.3734514739499,7.04924161467372,0,0
"58632847",6.61319392740413,10.9903778830202,10.2667510528213,6.16808641283951,5.51409916123037,9.54914380446009
"58641200",0.661319392740413,6.46492816648249,1.36890014037618,13.2173280275132,0,0
"58666635",78.0356883433687,76.9326451811416,79.3962081418183,45.8200704953792,52.9353519478115,44.5626710874804
"58667746",8.59715210562537,8.40440661642724,10.2667510528213,18.5042592385185,23.1592164771675,15.9152396741001
"58675112",64.14798109582,71.1142098313074,73.9206075803136,95.1647617980953,68.3748295992565,45.6236870657538
"58687019",315.449350337177,281.224375241988,301.158030882759,212.358403642046,51.8325321155654,150.664268914815
"58692738",38.3565247789439,34.2641192823572,36.9603037901568,10.5738624220106,6.61691899347644,0
"58693272",8.59715210562537,6.46492816648249,6.84450070188089,11.4550176238448,18.7479371481832,20.1593035871935
"58697610",4.62923574918289,3.23246408324125,8.89785091244516,0,0,0
"58701908",10.5811102838466,12.929856332965,13.0045513335737,5.28693121100529,0,3.18304793482003
"58713626",5.95187453466372,3.87895689988949,4.10670042112853,8.81155201834215,6.61691899347644,6.36609586964006
"58726192",7.93583271288495,4.52544971653774,6.84450070188089,2.64346560550265,0,0
"58729912",52.2442320264926,64.0027888481767,62.9694064573042,33.4838976697002,18.7479371481832,30.769463369927
"58732438",13.8877072475487,15.515827599558,16.4268016845141,10.5738624220106,6.61691899347644,0
"58735797",7.27451332014454,7.11142098313074,8.21340084225707,12.336172825679,3.30845949673822,5.30507989136672
"58736658",5.2905551419233,4.52544971653774,7.52895077206898,11.4550176238448,0,0
