,Neg1rep1,Neg1rep2,Neg1rep3,Nov_VK1rep1,Nov_VK1rep2,Nov_VK1rep3,Nov_VK3rep1,Nov_VK3rep2,Nov_VK3rep3,Nov_VK5rep1,Nov_VK5rep2,Nov_VK5rep3,Nov_unenriched1rep1,Nov_unenriched1rep2,Nov_unenriched1rep3,Nov_unenriched2rep1,Nov_unenriched2rep2,Nov_unenriched2rep3,Nov_unenriched3rep1,Nov_unenriched3rep2,Nov_unenriched3rep3
7171495,0,2,2,16,13,17,11,9,13,13,8,10,10,12,8,9,11,9,9,10,9
7171549,0,0,0,5,3,6,0,0,1,0,0,0,2,0,1,2,1,1,0,0,0
7171657,6,8,5,64,50,48,42,38,42,50,52,46,43,40,40,39,41,36,39,42,35
7171688,8,5,4,9,9,6,6,6,7,6,6,6,13,9,13,11,10,9,13,7,10
7171790,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,4,1
7171877,0,0,0,8,11,6,9,14,12,10,10,8,3,0,0,4,0,0,3,0,3
7171961,0,0,0,4,3,1,2,1,0,2,2,1,4,4,4,4,6,6,4,2,4
7200027,1,0,0,3,3,4,0,0,0,0,0,0,5,3,3,5,4,4,6,4,3
7229688,4,5,4,4,4,4,4,4,5,6,6,5,10,7,8,8,8,5,9,7,7
7259645,3,5,2,4,5,3,6,0,0,0,0,6,8,5,5,8,7,7,6,6,7
7261194,6,6,6,4,4,4,4,4,5,6,6,5,13,9,10,10,10,7,11,9,9
7261272,1,0,0,21,20,16,3,1,3,2,3,2,22,19,21,25,19,18,23,21,17
7263134,2,1,0,8,9,7,6,6,5,5,6,7,8,8,8,11,7,11,12,13,10
7287149,7,7,8,2,2,2,0,0,0,0,0,0,11,16,11,15,12,11,13,15,11
7287519,2,2,3,2,2,4,0,0,0,0,0,0,7,9,6,6,9,7,5,7,7
7289884,3,3,4,5,7,6,1,4,1,4,4,4,10,10,7,9,9,11,5,7,5
7290535,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,6,5,5,6,8,6
7290789,0,0,0,3,6,4,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
7297234,1,0,0,7,7,5,3,0,1,2,3,2,7,4,6,6,5,8,9,7,3
7297873,5,6,5,10,5,3,8,6,11,0,0,0,19,17,18,21,17,17,15,17,15
7297884,0,0,0,4,4,4,2,2,2,0,0,0,6,8,8,6,4,6,6,6,6
7298179,7,6,6,1,2,2,0,0,0,0,0,0,6,4,5,6,4,3,5,5,4
7298315,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,3,4,4,2,4
7309750,1,0,0,8,7,5,3,0,1,2,3,2,9,6,8,10,8,10,12,8,7
7364508,3,1,0,4,5,4,5,4,4,5,6,6,7,6,8,8,5,7,11,11,10
7366591,1,0,0,3,3,4,0,0,0,0,0,0,5,3,3,5,5,4,6,4,3
7381866,0,0,0,0,0,0,0,0,0,0,0,0,9,8,7,7,5,6,7,9,8
7383889,0,0,0,1,3,2,0,0,0,0,0,0,8,7,5,6,5,7,2,4,2
7386976,0,0,0,1,3,2,0,0,0,0,0,0,8,7,5,6,5,7,2,4,2
7412623,0,0,0,2,3,3,0,0,0,0,0,0,9,7,6,7,6,8,4,6,4
7412647,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,3,7,0
7433334,0,0,0,3,0,1,0,0,0,0,0,0,6,8,9,10,7,7,8,6,6
7435501,0,0,0,1,3,3,0,0,0,0,0,0,6,6,5,6,4,7,2,4,2
7437267,0,0,0,4,4,1,3,0,1,2,3,2,2,1,3,4,2,4,3,3,2
7439957,7,6,6,1,2,2,0,0,0,0,0,0,4,6,5,4,7,5,4,6,6
7440434,3,3,4,5,7,7,1,4,1,4,4,4,8,9,7,10,8,11,6,7,5
7441750,0,0,0,0,0,0,0,0,0,0,0,0,9,5,7,6,6,5,6,2,6
7476042,2,2,2,6,4,6,6,5,5,4,3,2,4,8,9,8,6,6,6,8,6
7476056,2,2,2,4,2,2,4,4,4,3,4,4,2,2,2,2,2,3,2,2,2
7481628,0,0,0,1,3,2,0,0,0,0,0,0,6,6,4,6,4,6,2,3,1
7488952,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,2,4,3,4
7497632,16,17,15,17,19,16,13,12,13,15,14,15,10,12,13,12,12,11,12,12,11
7504384,0,0,1,13,14,11,1,0,1,7,4,7,3,5,7,5,5,3,4,5,6
7509472,0,0,0,2,2,0,2,3,3,2,2,2,2,2,2,2,4,4,4,2,4
7521189,9,5,7,31,32,29,25,28,25,18,19,19,38,34,36,42,38,41,44,40,41
7522635,0,0,0,4,1,3,3,0,4,0,0,0,14,12,11,12,18,12,10,12,12
7523387,0,0,0,1,3,2,0,0,0,0,0,0,6,6,4,6,4,6,2,3,1
7524160,1,0,0,3,3,4,0,0,0,0,0,0,5,3,3,5,4,4,6,4,3
7529421,1,3,2,2,6,4,0,0,0,1,3,3,4,4,4,6,6,4,3,4,3
7537080,2,2,2,6,4,6,6,5,5,4,3,2,4,8,9,8,6,6,6,8,6
7539645,1,0,0,7,7,5,3,0,1,2,3,2,7,4,6,6,5,8,9,7,3
7553293,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,5,3,0,4,3
7554865,1,0,0,5,5,7,0,0,2,0,0,0,10,9,9,11,11,10,11,10,9
7568577,6,6,6,23,26,22,22,22,20,20,20,22,30,33,36,31,30,34,40,39,38
7569326,5,7,6,12,11,10,2,3,4,3,6,4,26,27,23,33,32,30,26,30,29
7579968,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,2,2,0,2,1
7580099,2,2,2,6,4,6,6,5,5,4,3,2,4,8,9,6,4,6,6,6,6
7582884,0,0,0,5,5,5,0,0,1,2,2,3,3,4,4,4,4,4,5,4,4
7591513,3,3,2,5,4,4,6,6,6,6,6,6,6,5,5,7,4,4,6,3,4
7598496,2,2,2,6,4,6,6,5,5,4,3,2,4,8,9,6,4,6,6,6,6
7643301,1,0,0,3,3,4,0,0,0,0,0,0,5,3,3,4,5,4,6,4,5
7655641,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7661714,5,4,3,5,5,6,0,6,0,6,7,0,0,0,0,0,0,0,0,0,0
7679354,0,0,0,8,9,9,4,4,4,4,4,4,0,3,2,3,2,3,3,2,2
7691051,0,0,0,6,8,7,7,6,6,6,5,5,4,4,4,5,5,4,6,4,5
7691951,3,3,4,5,7,7,1,4,1,4,4,4,9,10,7,9,10,11,5,8,6
7694238,7,6,6,2,4,4,1,1,1,1,2,1,8,6,7,8,6,5,7,7,6
7758502,25,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7822625,22,21,20,121,114,107,69,77,73,69,76,72,178,158,159,160,157,140,158,154,157
7903305,4,2,1,5,4,5,5,5,6,5,6,6,0,0,0,0,0,0,0,0,0
7933496,0,0,0,32,36,45,38,40,34,28,26,26,39,39,31,34,41,35,37,35,32
7937195,0,0,0,1,3,3,0,0,0,0,0,0,8,8,6,6,5,7,2,5,4
7963416,0,0,0,4,4,4,2,2,2,0,0,0,4,6,8,6,6,4,4,6,4
7964794,2,1,0,4,5,4,5,4,4,5,6,6,4,4,4,6,7,7,9,10,8
7965261,0,0,0,5,5,2,5,4,3,0,0,0,13,11,15,12,14,11,13,14,13
7967270,1,0,0,3,3,4,0,0,0,0,0,0,5,3,3,5,4,4,6,4,3
7968318,3,1,0,6,7,4,7,7,7,7,8,8,8,8,10,10,9,11,15,13,14
7969480,0,0,0,3,6,4,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
7971161,1,0,0,7,7,5,3,0,1,2,3,2,7,4,6,6,5,8,9,7,3
7971758,1,3,2,2,3,3,1,0,0,1,2,1,5,5,7,5,6,6,6,6,5
7976272,0,0,0,1,3,2,0,0,0,0,0,0,6,6,4,6,4,6,2,3,1
7985367,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,2,1,3
7999309,3,3,4,5,4,4,1,4,1,4,4,4,4,5,3,5,4,6,4,4,4
7999658,5,6,5,10,5,3,8,6,11,0,0,0,19,17,18,21,17,17,15,17,15
7999751,0,0,0,4,4,4,0,0,0,0,0,0,6,4,6,4,6,6,6,6,6
8018209,3,0,0,21,16,23,5,9,10,7,8,12,23,19,18,18,17,18,25,19,24
8028236,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,3,4,4,1,3,2
8029150,3,3,4,7,6,6,1,4,1,4,4,4,4,6,3,6,4,6,5,4,6
8030294,0,0,0,4,7,5,3,4,6,4,2,4,8,8,7,10,8,7,9,11,7
8042238,1,0,0,3,3,4,0,0,0,0,0,0,5,3,3,5,4,4,6,4,3
8043602,2,1,0,8,9,7,5,4,4,5,6,6,10,9,9,10,9,10,11,13,9
8047714,0,0,0,5,0,0,0,0,3,0,0,0,7,7,9,8,5,7,6,5,6
8071617,1,0,0,7,7,5,3,0,1,2,3,2,7,4,6,6,5,8,9,7,3
8074690,3,1,0,4,5,4,5,4,4,5,6,6,7,6,8,8,5,7,12,11,10
8092444,3,2,1,11,5,6,5,1,3,3,3,3,23,29,36,38,34,28,36,32,35
8100280,3,3,4,5,4,4,1,4,1,4,4,4,4,5,3,5,4,6,4,4,4
8107171,4,4,0,18,21,20,24,23,22,16,14,13,0,0,0,0,0,0,0,0,0
8107184,0,4,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8107297,0,0,0,8,8,7,10,11,9,7,8,7,0,0,0,0,0,0,0,0,0
8126955,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,2,2,0,2,1
8144963,0,3,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,8,8,8,8
8163776,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,3,4,4,2,4
8170293,0,0,0,4,4,4,9,10,9,7,8,7,0,0,0,0,0,0,0,0,0
8172587,0,2,1,11,13,11,7,7,5,5,5,7,9,8,7,9,10,10,10,11,10
8172836,0,0,0,4,4,4,2,2,2,0,0,0,4,8,11,8,8,6,5,8,5
8173354,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,4,2,2,3
8173470,0,0,0,5,4,6,0,0,0,0,0,0,33,32,32,30,32,29,33,28,26
8187004,2,3,4,4,4,6,2,4,2,4,3,3,4,5,6,5,3,5,3,2,5
8197436,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,2,1,2,2,3
8283720,7,8,7,3,4,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8291700,5,5,2,8,10,9,14,15,14,12,14,12,4,5,4,5,5,4,7,4,5
8291718,3,3,4,5,7,7,1,4,2,4,4,4,10,10,8,10,9,11,5,8,6
8291745,0,0,0,8,4,3,2,0,1,1,3,5,12,10,7,9,4,7,8,7,10
8305836,0,0,0,1,3,3,0,0,0,0,0,0,6,6,5,6,4,7,3,4,2
8400882,2,2,2,4,2,2,4,4,4,3,4,4,2,2,4,4,3,4,3,3,4
8454686,0,0,0,5,7,6,6,6,6,0,0,0,3,0,0,0,0,0,0,3,0
8454917,0,0,0,11,9,12,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2
8454985,0,0,0,4,4,0,0,0,0,0,0,0,5,6,7,5,6,4,5,6,3
8455053,0,0,0,11,12,13,17,19,16,10,12,8,30,29,31,32,33,25,33,30,29
8476121,5,3,2,11,12,13,13,14,14,13,14,7,15,14,11,18,16,12,18,14,15
8534931,0,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8541815,1,0,0,3,4,5,2,2,2,0,1,0,7,5,4,6,6,6,8,6,4
8541817,0,2,2,2,2,2,3,2,4,4,3,3,10,9,10,9,7,9,10,9,10
8546672,3,3,4,7,6,6,1,4,1,4,4,4,6,7,4,6,5,7,5,5,7
8548706,3,3,2,9,8,8,10,10,8,10,9,10,8,6,8,7,7,8,6,8,7
8566611,1,0,0,3,3,4,0,0,0,0,0,0,7,5,5,4,6,6,8,5,5
8644758,1,2,1,11,12,10,9,10,9,7,7,7,12,14,16,13,15,16,20,17,20
8692550,3,3,4,6,4,4,1,4,1,4,4,4,5,5,3,5,4,7,5,4,4
8756961,0,0,0,7,8,12,5,6,5,8,4,4,6,8,5,6,9,8,7,8,5
8770801,3,3,4,5,4,4,1,4,1,4,4,4,4,5,3,5,4,6,4,4,4
8790741,0,0,0,2,3,4,3,3,1,4,3,2,3,0,1,1,1,1,2,1,0
8861059,2,3,3,2,2,4,2,4,2,4,3,3,2,3,3,4,1,2,3,0,3
8887938,3,3,4,6,4,4,1,4,1,4,4,4,4,5,3,5,4,7,5,4,4
8889679,8,10,11,10,11,7,9,8,10,8,8,7,31,28,23,25,26,20,27,23,30
8907106,1,0,0,8,7,5,3,0,1,2,3,2,9,6,9,10,10,11,14,10,6
8917842,5,8,6,16,9,5,10,10,16,0,0,0,22,22,22,24,20,20,19,21,19
8955380,1,0,0,3,3,4,0,0,0,0,0,0,5,3,3,5,4,4,6,4,3
8974409,3,4,8,6,4,5,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0
9045964,0,0,0,6,3,2,2,2,0,2,2,0,4,3,4,3,4,4,4,4,4
9046888,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,2,4,3,4
9047445,3,3,4,8,6,7,1,4,1,5,4,4,6,7,4,6,5,8,7,6,8
9048349,0,2,1,5,2,2,2,4,6,0,0,0,2,2,3,2,1,1,2,2,2
9050982,1,0,0,7,7,5,3,0,1,2,3,2,7,4,6,8,5,8,9,7,3
9052034,0,0,0,4,4,4,2,2,2,0,0,0,4,8,9,6,6,6,5,6,5
9085008,3,5,6,4,6,8,3,4,2,6,4,5,11,11,11,8,7,8,8,8,10
9103759,3,5,2,12,13,12,15,14,14,16,16,17,13,14,14,16,15,15,16,17,14
9107704,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,3,4,3,4
9110582,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,3,4,4,2,4
9112719,0,0,0,0,3,4,4,2,4,1,4,4,0,0,0,0,0,0,0,0,0
9132573,3,3,2,5,4,4,6,6,6,6,6,6,6,5,5,7,4,5,6,3,4
9191633,0,0,0,6,3,2,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0
9202962,0,0,0,6,6,6,3,3,1,0,0,0,6,6,5,5,7,8,7,7,6
9206089,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,4,4,0,0
9206105,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,6,5,4,4,4,4
9215891,2,2,2,6,4,6,6,5,5,4,3,2,4,10,12,10,8,8,7,10,7
9252240,0,0,1,5,7,7,0,0,1,4,3,4,5,7,7,6,6,5,6,7,7
9258034,0,0,0,1,3,2,0,0,0,0,0,0,6,6,4,6,4,6,2,3,1
9261770,7,3,4,27,22,26,24,22,23,18,16,17,38,42,52,48,49,44,51,42,47
9292700,1,0,0,7,2,3,0,0,0,0,0,0,15,21,30,27,29,23,30,27,30
9302899,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,3,3,4,4
9339554,2,1,2,0,0,0,1,0,0,6,5,3,4,4,2,4,2,4,4,2,4
9386419,1,0,0,7,7,5,3,0,1,2,3,2,7,4,6,8,5,8,9,7,3
9399258,0,0,0,9,6,6,0,0,1,2,2,3,3,4,4,4,4,2,4,4,4
9425518,0,0,0,2,0,0,0,0,0,0,0,0,4,4,3,4,3,5,3,4,3
9486581,0,0,0,5,4,3,0,0,1,2,2,3,3,4,3,3,2,2,4,4,4
9505311,0,0,0,2,2,0,0,0,0,0,0,0,7,6,6,6,4,3,3,0,2
9510607,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0
9538646,0,0,0,6,8,7,7,6,6,6,5,5,4,4,4,5,5,4,6,4,5
9565915,8,9,8,5,5,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
9598464,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,3,4,4,2,4
9607043,0,0,0,4,4,4,2,2,2,0,0,0,4,6,7,4,4,4,4,4,4
9625674,0,0,0,5,5,6,3,3,4,1,0,1,0,1,2,2,0,2,2,2,2
9670834,0,0,0,1,3,3,0,0,0,0,0,0,6,6,5,6,4,7,3,4,2
9685121,0,0,0,0,1,1,0,0,0,0,0,0,7,7,7,5,6,6,3,5,4
9714941,8,9,8,5,5,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
9721651,0,0,1,9,7,8,0,0,1,4,3,4,3,5,8,7,6,5,5,5,6
9740705,5,5,4,24,22,21,19,21,20,18,18,17,26,26,29,28,27,26,33,28,29
9970283,2,0,0,8,3,3,2,1,0,4,2,1,17,23,31,28,29,24,30,28,31
9970335,3,3,4,5,4,4,1,4,1,4,4,4,4,5,3,5,4,6,4,4,4
9970509,0,0,0,2,3,4,1,2,1,0,0,0,5,5,4,4,4,4,6,4,5
9978493,2,1,0,6,7,5,5,4,4,5,6,6,7,6,6,9,7,8,8,9,6
10030907,0,0,0,11,12,10,8,8,9,6,4,5,6,8,9,6,6,6,7,4,4
10072239,0,0,1,15,19,17,4,0,3,10,7,10,8,10,11,9,8,7,9,10,11
10096928,5,4,3,19,21,21,16,16,15,15,17,16,19,19,19,24,22,21,27,25,23
10154379,0,1,2,0,0,0,0,0,0,0,0,0,4,6,6,4,4,4,5,6,6
10185112,2,5,6,10,7,8,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
10231450,8,9,8,3,3,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0
10233795,0,0,0,2,0,2,0,1,0,0,0,0,6,7,8,5,5,6,5,6,6
10235090,1,0,0,3,3,4,0,0,0,0,0,0,7,5,5,6,6,6,8,5,5
10235503,0,0,0,4,4,6,0,4,0,0,0,0,4,3,0,2,3,2,4,0,1
10252913,3,3,4,6,4,4,1,4,1,4,4,4,5,5,3,6,4,7,5,4,4
10277170,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,3,0,3,0,3
10296556,1,0,0,3,3,4,0,0,0,0,0,0,5,3,3,5,4,4,6,4,3
10313586,7,9,7,10,9,7,9,0,0,0,0,6,4,3,2,6,5,4,3,3,4
10322878,13,11,11,23,23,20,12,15,17,16,15,16,22,16,21,20,17,16,19,15,18
10323374,0,0,0,9,7,9,1,1,3,6,2,3,0,1,1,0,3,2,3,3,6
10323684,0,0,0,4,3,1,0,0,0,3,3,4,5,6,4,6,2,2,1,3,2
10323867,0,0,0,10,10,11,11,11,11,12,12,12,7,7,7,6,6,7,8,7,8
10324837,0,0,0,2,3,2,5,7,6,0,4,0,6,3,2,4,2,6,3,2,2
10325061,0,0,0,4,4,4,0,0,0,0,0,0,8,5,3,4,4,5,5,5,5
10325180,0,0,0,4,4,4,0,0,0,0,0,0,8,5,8,6,8,8,8,8,8
10332511,0,0,0,4,4,4,2,2,2,0,0,0,4,6,7,4,4,4,4,4,4
10338470,1,0,0,8,7,8,0,0,0,0,0,0,12,11,10,12,17,12,17,13,14
10339168,17,15,20,168,127,154,123,117,118,142,131,128,182,188,202,208,200,189,200,194,204
10366360,0,2,0,5,4,5,2,2,3,1,0,2,3,3,3,4,3,4,2,3,1
10377502,3,3,4,5,7,7,1,4,1,4,4,4,11,10,8,9,11,13,6,9,7
10386702,0,0,0,3,6,4,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
10387582,0,0,0,2,0,0,0,0,0,0,0,0,4,3,2,2,1,4,2,2,2
10387583,0,0,0,4,4,4,2,2,2,0,0,0,4,6,7,4,4,4,4,4,4
10418709,0,0,0,4,4,4,2,2,2,0,0,0,4,6,7,4,4,4,4,4,4
10423526,1,0,0,7,7,5,3,0,1,2,3,2,11,9,12,11,11,13,15,11,11
10439591,1,0,0,7,7,5,3,0,1,2,3,2,7,4,6,6,5,8,9,7,3
10446165,0,0,1,13,13,13,3,0,3,7,6,7,10,12,14,11,10,7,10,12,12
10448361,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,3,4,4,2,4
10470040,0,0,0,1,3,2,0,0,0,0,0,0,6,6,4,6,4,6,2,3,1
10480088,0,0,0,2,2,1,4,2,0,2,2,1,2,2,0,0,4,2,0,0,0
10481027,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10511979,1,0,0,7,7,5,3,0,1,2,3,2,7,4,6,7,6,8,9,7,5
10515859,0,0,0,15,11,10,0,0,0,0,1,1,5,5,6,4,6,5,4,7,5
10517020,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10517682,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,1,0,0,0,3
10519877,0,0,0,1,3,2,0,0,0,0,0,0,6,6,4,6,4,6,2,3,1
10520505,1,3,2,2,2,1,0,0,0,1,2,1,5,5,5,5,5,6,4,6,4
10522610,7,5,7,15,15,14,11,8,12,14,15,16,10,13,12,8,11,11,11,10,6
10523573,0,0,0,10,7,11,7,0,0,4,0,0,5,0,0,0,5,5,0,0,6
10523776,49,43,40,58,62,61,63,55,60,40,38,37,188,186,187,182,173,184,173,165,185
10593880,0,2,1,4,2,2,2,4,4,0,0,0,2,2,2,1,1,1,3,2,2
10594358,0,0,0,1,3,2,0,0,0,0,0,0,6,6,4,6,4,6,2,3,1
10630096,1,0,0,3,3,5,0,0,0,0,0,0,5,3,3,5,4,4,6,4,3
10631314,0,0,0,1,3,2,0,0,0,0,0,0,6,6,4,6,4,6,2,3,1
10631315,2,2,2,2,0,2,4,3,3,4,3,2,0,2,4,4,3,2,2,4,2
10634382,8,9,8,3,3,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0
10659301,0,0,0,2,2,2,0,0,1,0,0,0,3,4,4,4,4,4,3,3,2
10689069,7,7,10,6,5,6,1,2,2,6,3,6,5,8,9,6,7,7,7,9,9
10689110,15,15,15,15,19,18,21,21,22,20,16,19,18,16,22,18,20,21,20,22,19
10695325,1,0,2,21,23,20,6,0,3,10,7,10,14,16,20,15,15,11,14,18,19
10699458,0,0,0,1,3,3,0,0,0,0,0,0,6,6,5,6,4,6,2,4,2
10711259,0,1,0,9,3,0,4,2,8,0,0,0,17,16,16,20,16,15,13,15,14
10714925,5,6,6,13,13,13,10,10,12,13,12,13,12,8,10,12,7,7,10,9,8
10731233,0,0,0,0,0,0,3,3,3,4,3,4,6,6,6,5,4,4,6,6,5
10732995,3,3,4,5,4,4,1,4,1,4,4,4,4,5,3,5,4,7,5,4,4
10739053,0,0,0,6,9,7,5,5,5,0,0,0,14,8,8,13,10,10,11,9,13
10739365,0,0,0,7,4,8,0,0,0,0,0,0,16,12,7,10,14,7,12,12,10
10739366,0,0,0,9,6,7,5,5,0,6,0,2,8,15,8,11,10,9,6,9,9
10741957,2,4,3,8,7,11,6,8,7,7,4,10,25,20,19,23,19,15,20,18,14
10757891,4,4,5,7,7,8,2,2,2,4,4,3,10,7,8,9,12,9,10,12,10
10774345,3,3,4,5,7,7,1,5,1,4,4,4,8,9,7,9,8,10,5,7,5
10791111,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,4,2,2,2,2
10795597,3,3,4,11,8,10,2,5,3,7,6,5,4,5,4,5,8,6,7,5,8
10796453,0,0,0,8,11,6,9,14,12,10,10,8,3,0,0,4,0,0,3,0,3
10796540,0,0,0,4,5,5,0,0,0,0,0,0,2,2,2,2,2,2,2,1,3
10800159,0,0,0,13,17,14,4,0,3,8,6,9,8,9,8,7,6,6,8,9,9
10801759,0,0,0,3,2,2,0,1,2,0,1,1,3,3,2,3,2,4,1,4,4
10803003,4,3,3,8,8,7,10,8,8,6,8,7,8,8,8,8,8,8,8,8,8
10803750,1,0,0,3,3,4,0,0,0,0,0,0,6,4,3,4,5,4,6,4,6
10804377,0,0,0,7,10,5,5,6,4,7,5,7,12,11,10,6,9,8,5,6,8
10815094,0,0,0,3,6,4,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2
10815303,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,6,5,5,6,8,6
10815512,0,2,1,4,6,5,1,1,6,5,3,5,0,3,2,2,2,2,2,2,2
10815549,2,2,2,8,4,7,6,5,6,5,3,3,6,10,12,10,6,8,8,10,8
10820163,4,5,4,7,4,7,8,7,8,7,6,6,10,13,14,9,10,10,7,13,9
10848066,9,9,9,28,23,25,32,28,28,29,26,25,73,73,73,77,64,64,63,66,63
10866476,0,0,0,4,4,4,2,2,2,0,0,0,4,8,10,8,8,6,5,8,5
10868294,0,0,0,4,6,6,2,2,1,3,1,4,4,4,3,4,4,4,2,4,4
10898197,0,0,0,1,0,0,0,0,0,0,0,0,8,3,8,7,7,7,8,7,7
10899544,1,0,0,7,7,5,3,0,1,2,3,2,7,4,6,6,5,9,9,7,3
10930687,0,0,0,4,7,5,3,4,6,4,2,4,8,8,7,10,8,7,9,11,7
10931967,2,1,0,6,7,6,7,6,6,7,8,8,6,7,7,8,7,8,9,10,8
10941538,0,0,0,1,0,0,0,0,0,0,0,0,4,3,2,2,1,4,2,2,2
10986930,4,4,4,10,0,6,6,6,6,6,6,6,11,11,9,8,10,8,10,8,6
10988069,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,4,2,0,4,2
11003144,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,3,2,3,0,0,3
11005782,1,0,0,3,3,4,0,0,0,0,0,0,5,3,3,5,4,4,6,4,3
11017025,0,0,1,11,15,13,1,0,1,7,4,7,5,7,8,6,6,5,6,7,7
11072872,1,0,0,4,3,4,0,0,0,0,0,0,6,4,3,6,4,5,7,4,3
11074403,0,0,0,1,2,1,0,0,0,0,0,0,6,5,6,6,5,6,5,4,6
11130977,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,1,2,2,1,1,1
11147909,7,7,7,13,9,13,24,20,20,15,10,11,0,0,0,0,0,0,0,0,0
11177560,1,0,1,8,3,4,0,0,0,0,0,0,15,21,27,24,25,21,26,24,29
11179958,7,7,6,6,6,8,9,5,3,2,2,2,0,0,0,0,0,0,0,0,0
11312783,0,0,0,0,0,0,0,0,0,1,1,0,14,14,12,16,17,15,14,19,15
11312979,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,4,4,4,4,4
11315340,8,11,12,10,9,7,9,8,10,8,8,7,22,20,15,14,16,11,16,14,19
11316431,0,0,0,4,5,5,5,3,0,7,4,6,13,10,10,9,8,9,9,11,9
11316432,0,0,0,0,0,0,0,0,0,5,7,4,4,3,3,0,2,0,0,0,3
11317218,0,0,0,10,7,9,10,9,11,7,3,4,4,5,10,10,9,8,7,7,8
11327361,2,1,0,4,5,4,5,4,4,5,6,6,6,6,6,8,7,8,8,9,6
11332141,0,2,0,11,10,10,12,13,13,16,15,12,23,19,17,18,17,16,20,17,20
11335936,0,0,0,2,2,0,0,0,0,0,0,0,5,6,6,0,0,3,3,4,2
11350109,0,0,0,0,0,0,0,0,0,0,0,0,10,5,4,6,7,6,6,5,7
11403880,0,0,0,2,2,2,0,0,0,0,0,0,6,5,5,4,4,5,6,8,4
11403987,0,0,0,11,14,13,5,8,5,11,11,7,14,11,10,14,17,14,14,14,14
11412988,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11416905,0,0,0,2,3,2,2,3,2,3,2,3,3,3,5,4,5,5,7,6,3
11427336,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,2,3,0,0,3
11513369,0,0,0,4,3,3,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0
11552150,0,0,0,1,2,1,0,0,0,0,0,0,6,5,6,6,5,6,5,4,6
11559291,0,0,0,8,8,7,0,5,0,0,0,0,15,12,14,11,12,8,11,13,12
11564101,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,3,6,5,6,5,8
