"","unenriched1","unenriched2","unenriched3","vk1","vk2","vk3"
"54445962",25,26,23,0,0,0
"54446041",63,56,59,17,7,0
"54446471",78,84,83,19,8,4
"54471733",15,12,15,6,8,1
"54489546",16,14,16,6,4,3
"54517278",25,26,28,20,13,23
"54519093",93,86,72,57,22,44
"54519352",4,5,10,0,0,0
"54520227",27,18,23,2,0,0
"54522686",10,7,6,4,3,3
"54523510",23,31,39,21,15,14
"54525601",22,15,20,14,14,15
"54535929",61,52,56,142,123,126
"54541144",10,12,14,4,1,0
"54547311",74,70,77,119,92,102
"54547745",15,14,19,45,19,8
"54549776",12,9,14,20,30,19
"54551518",24,23,18,0,0,0
"54556274",6,8,8,5,0,0
"54558255",25,28,26,36,32,17
"54561883",85,85,82,41,52,43
"54562397",50,48,43,3,0,0
"54583498",32,26,18,19,18,14
"54589912",14,15,13,0,0,0
"54597290",13,5,7,10,0,0
"54607602",25,25,22,11,21,12
"54640150",52,41,42,18,16,0
"54652871",15,8,6,0,0,0
"54669512",13,10,13,11,9,12
"54672574",110,98,95,28,25,28
"54674419",19,21,21,22,15,16
"54682662",15,16,16,8,2,4
"54690680",8,12,11,18,29,6
"54691126",19,21,18,13,10,7
"54702354",3,1,2,14,0,10
"54706933",12,9,14,10,0,0
"54721029",16,14,18,6,0,0
"54721114",10,10,11,12,2,6
"54722109",5,8,12,0,0,0
"54778675",11,9,11,6,0,0
"54789106",170,169,170,33,29,21
"54790607",9,10,8,6,0,3
"54798290",113,90,103,32,18,24
"54823500",5,5,6,0,4,3
"54837320",8,7,11,13,0,0
"54850636",12,3,5,0,0,0
"54852289",21,23,24,0,0,0
"54855542",11,10,12,8,0,5
"54870610",6,8,5,14,0,0
"54872227",5,4,6,9,10,1
"54873265",10,10,11,0,0,0
"54877596",10,11,10,0,0,0
"54880186",7,12,10,2,0,2
"54884463",8,6,8,4,0,0
"54889165",0,0,0,10,6,3
"54899437",20,19,18,6,22,13
"54909055",23,19,19,49,34,32
"54910262",11,12,9,0,0,0
"54913925",17,21,21,0,0,0
"54918177",424,342,379,90,33,84
"54920114",19,16,19,6,4,0
"54925585",17,16,16,13,16,4
"54927897",18,9,14,0,0,0
"54931904",77,66,64,30,33,28
"54937346",16,21,20,7,0,0
"54941812",19,17,20,0,24,19
"54952669",2,3,6,24,5,10
"54973284",0,0,0,0,0,0
"54973364",6,5,12,12,12,10
"54995008",48,46,51,60,61,57
"55004337",42,39,51,25,38,37
"55008166",0,0,0,6,12,8
"55012065",11,10,9,0,0,0
"55012804",10,7,8,0,0,0
"55018831",10,17,15,7,5,9
"55019065",6,8,7,0,0,0
"55023377",18,17,17,36,6,9
"55033091",0,0,0,0,0,0
"55034985",5,5,12,6,0,0
"55038779",14,12,12,16,6,4
"55043981",77,67,60,78,107,81
"55045775",14,11,18,0,0,0
"55059735",15,13,7,0,0,0
"55061060",48,43,48,39,43,28
"55062122",34,42,39,69,44,38
"55065338",10,11,10,16,26,22
"55070425",22,21,21,11,10,3
"55103499",2,3,6,27,5,10
"55107794",8,11,10,0,0,0
"55121778",20,15,18,10,4,13
"55123832",31,35,31,17,21,21
"55157468",18,17,15,2,14,1
"55193751",13,11,13,24,20,15
"55202336",85,82,71,20,19,0
"55213157",9,10,8,6,0,3
"55213934",9,7,9,7,0,0
"55216329",6,6,6,12,11,11
"55223750",28,30,28,0,0,0
"55237781",24,26,27,6,0,0
"55267688",17,16,14,12,6,0
"55273551",59,63,58,34,29,24
"55280191",11,7,10,3,2,0
"55289846",16,13,18,6,0,0
"55292233",47,41,42,77,31,58
"55304957",10,9,10,27,0,6
"55306423",13,12,11,0,0,0
"55310678",0,0,0,13,8,7
"55311406",9,11,17,43,23,30
"55313211",49,52,52,4,0,2
"55314669",0,5,2,11,0,0
"55346194",47,41,48,23,26,12
"55421229",6,7,8,8,0,0
"55421452",21,22,24,12,0,0
"55437453",13,14,9,13,7,8
"55441919",11,15,21,0,0,0
"55442647",13,16,17,0,0,0
"55443762",15,11,10,2,0,0
"55464632",20,16,11,17,9,5
"55497421",53,46,40,16,20,35
"55502275",19,20,23,6,8,0
"55502737",14,13,12,6,0,0
"55504532",9,13,14,36,24,25
"55505649",16,16,18,0,0,4
"55516183",7,2,12,25,34,25
"55519544",9,8,9,0,0,0
"55520997",7,10,13,12,6,14
"55525446",13,21,15,52,20,35
"55529526",33,30,30,12,14,5
"55532002",131,114,123,85,59,63
"55533015",20,17,18,25,19,27
"55541560",25,27,26,0,11,0
"55543333",116,124,116,46,37,21
"55544308",11,5,3,0,0,0
"55558209",5,3,5,36,31,35
"55558627",16,15,14,0,0,0
"55564517",21,19,23,16,11,0
"55592632",12,12,3,5,0,0
"55638400",8,7,5,1,0,1
"55648336",3,7,3,13,15,17
"55653091",0,0,0,10,0,0
"55654379",16,16,16,15,16,21
"55654955",15,14,14,0,0,0
"55656231",68,71,79,24,11,14
"55658071",14,12,10,4,0,0
"55662823",11,10,9,5,0,0
"55663201",19,20,22,28,14,0
"55663391",25,28,25,21,12,5
"55665691",0,0,0,12,3,0
"55666343",62,60,57,0,0,0
"55674214",12,13,3,5,0,0
"55682739",10,12,8,3,0,0
"55714130",21,20,32,9,9,13
"55730894",5,3,3,0,25,15
"55738644",25,23,24,16,4,0
"55739853",11,12,12,0,0,0
"55751599",10,4,6,3,0,0
"55754834",6,8,12,19,11,12
"55774355",13,15,12,12,2,6
"55782181",21,19,13,17,22,25
"55782207",2,6,8,22,5,3
"55790691",28,25,26,2,6,6
"55806441",21,22,24,0,0,0
"55816901",12,13,14,8,6,0
"55819376",7,10,9,42,7,23
"55820787",22,12,11,0,0,0
"55828212",4,5,5,27,10,19
"55837017",0,0,0,12,0,0
"55837820",11,11,14,9,0,0
"55854615",12,9,9,15,0,0
"55858104",37,38,38,33,15,17
"55863622",7,6,9,10,3,3
"55914231",11,11,12,1,0,0
"55916126",18,13,13,0,0,0
"55917940",29,28,24,8,1,4
"55920192",12,18,8,13,0,0
"55924498",17,15,14,0,0,0
"55925221",0,0,1,3,5,9
"55925679",92,87,87,1,0,0
"55929217",32,33,33,22,39,30
"55929673",10,7,10,0,0,0
"55932575",66,72,64,6,0,0
"55933424",17,14,14,11,2,0
"55933539",10,10,11,0,0,0
"55935267",10,6,8,0,0,0
"55947491",11,2,7,4,0,0
"55953212",48,39,41,31,41,36
"55962530",13,3,4,2,0,0
"55968976",29,31,34,20,27,25
"55971634",5,5,12,6,0,0
"55975185",22,22,20,0,0,0
"55975632",13,13,15,13,0,0
"55982077",3,4,6,14,10,2
"55983337",152,140,146,84,71,41
"55984017",15,15,13,0,0,0
"55987675",16,10,11,15,9,2
"56002051",20,14,18,14,3,4
"56007705",22,24,28,11,13,11
"56009625",4,6,7,17,24,15
"56012677",15,17,13,13,0,0
"56014290",0,0,0,0,0,0
"56016208",14,18,17,9,11,8
"56019143",18,22,21,18,18,18
"56037641",21,19,22,0,3,0
"56039311",20,21,20,5,0,3
"56040554",11,9,10,0,0,0
"56041694",20,19,23,13,7,4
"56043654",95,95,91,50,17,18
"56053821",14,3,6,2,0,0
"56053833",108,104,111,35,24,45
"56055416",130,113,106,39,84,40
"56061444",24,23,21,0,4,4
"56061938",0,0,0,0,0,0
"56065849",12,11,12,14,8,6
"56069133",48,43,39,0,0,4
"56071638",7,9,14,28,16,21
"56076444",9,11,6,12,5,1
"56107656",44,44,44,17,17,19
"56111955",15,14,14,24,0,0
"56116832",21,22,19,13,9,1
"56120244",90,90,98,5,21,27
"56137811",9,8,8,0,0,0
"56143180",19,17,18,16,5,0
"56150283",24,20,28,0,0,0
"56185018",15,12,15,20,3,7
"56186315",15,18,15,7,2,8
"56194191",6,6,6,13,0,0
"56197295",16,18,14,18,12,7
"56199737",26,26,31,20,17,12
"56207781",8,9,9,7,3,2
"56209910",66,54,53,5,10,6
"56211497",10,11,13,18,16,12
"56215621",15,13,18,11,0,0
"56249244",10,10,10,27,27,9
"56251747",16,15,18,17,7,4
"56252561",13,21,15,48,15,26
"56263791",12,12,11,3,3,0
"56269706",15,10,8,0,0,0
"56275668",27,28,21,17,13,0
"56276091",10,11,10,16,26,22
"56285615",0,0,0,8,0,1
"56286355",3,5,2,6,3,11
"56293551",12,13,11,0,0,0
"56296788",146,146,149,0,0,0
"56308743",21,18,18,15,20,12
"56332816",205,192,198,90,48,36
"56334451",12,13,14,8,0,0
"56335797",62,68,72,0,0,0
"56337403",14,8,8,15,7,0
"56338172",14,13,15,0,0,1
"56345029",3,3,0,17,0,2
"56351287",21,21,18,0,0,0
"56357392",23,23,19,12,0,0
"56358248",11,9,6,0,0,0
"56361248",36,27,40,15,0,0
"56364379",14,13,10,0,0,0
"56366728",74,73,78,3,14,15
"56372669",185,173,172,0,0,0
"56392217",50,56,49,14,0,0
"56402503",17,13,13,0,0,0
"56409914",9,12,11,20,14,7
"56412817",1,1,2,15,5,9
"56424768",15,15,10,15,9,12
"56429801",60,62,51,0,0,0
"56430147",18,19,16,14,0,0
"56435055",27,25,29,0,0,0
"56454508",13,10,10,13,17,19
"56469614",22,24,18,0,0,0
"56495244",6,6,0,24,0,0
"56495472",7,7,8,14,5,9
"56498826",0,0,0,10,3,5
"56535650",0,0,0,0,0,0
"56557977",7,7,8,5,4,27
"56570311",16,16,17,3,0,0
"56570991",9,9,6,7,9,2
"56577705",5,11,9,15,19,15
"56581658",28,30,24,3,0,0
"56585688",10,13,9,18,8,11
"56591677",15,10,13,20,0,13
"56599253",11,10,8,8,0,0
"56606988",13,15,14,5,0,3
"56645583",21,23,24,34,36,36
"56665266",68,74,73,89,125,113
"56710030",10,9,11,5,0,1
"56714552",18,21,16,12,0,0
"56715967",4,4,4,13,19,15
"56727435",17,13,17,2,0,1
"56735007",24,27,17,9,0,2
"56738928",116,125,131,47,82,67
"56740485",13,11,9,9,0,0
"56742437",8,10,10,3,0,0
"56745534",7,11,9,4,0,2
"56747144",34,31,28,15,13,12
"56757236",10,11,12,0,4,3
"56758928",13,9,11,0,0,0
"56764139",8,7,9,3,0,0
"56764795",0,0,0,0,0,0
"56782187",6,5,2,11,0,2
"56785587",0,0,0,0,0,0
"56790193",20,22,23,6,4,0
"56803484",15,18,17,6,3,0
"56803557",29,21,22,14,4,1
"56812422",18,22,20,4,0,0
"56813841",27,28,26,22,37,8
"56815607",41,45,48,20,27,12
"56834172",7,12,7,2,3,0
"56841411",7,8,7,17,8,0
"56850897",21,14,23,20,25,30
"56852597",12,13,12,8,0,0
"56856993",3,2,3,14,12,3
"56886384",13,13,13,0,0,0
"56895760",88,83,73,104,116,87
"56897671",20,22,22,5,4,0
"56900893",5,6,6,36,7,23
"56901494",14,12,13,0,0,0
"56924487",26,25,19,0,0,0
"56928147",42,40,41,33,16,11
"56935916",19,16,16,21,17,19
"56942894",36,39,36,0,0,0
"56948396",40,40,35,46,50,37
"56954065",33,32,31,49,36,30
"56978211",9,10,11,6,2,7
"56980785",13,13,9,5,0,0
"56998231",211,188,195,73,56,40
"57009886",36,31,37,24,22,25
"57020559",11,16,5,0,0,0
"57027218",58,51,55,20,10,0
"57028376",34,35,36,22,23,20
"57029745",359,365,371,72,51,52
"57032194",10,10,11,0,0,0
"57032558",81,81,73,31,13,20
"57038902",44,42,45,39,23,24
"57039095",6,1,5,20,5,8
"57044152",10,10,11,3,0,0
"57065212",16,16,16,0,0,0
"57068135",5,8,9,10,8,8
"57072099",43,40,39,8,5,0
"57086199",6,3,6,0,0,0
"57089264",35,35,35,4,9,4
"57098318",22,24,16,13,0,0
"57100601",88,77,70,68,54,43
"57109875",20,16,19,4,11,9
"57110947",17,17,14,6,1,0
"57114907",18,19,17,19,0,0
"57118414",17,16,14,10,0,0
"57121993",64,59,61,2,0,0
"57122844",5,8,7,30,27,13
"57125904",13,13,11,7,0,0
"57129243",5,6,6,14,5,0
"57139177",43,49,48,43,29,26
"57141127",20,18,21,14,13,0
"57147376",17,17,15,24,27,27
"57150804",34,33,30,11,4,12
"57161130",41,45,47,26,28,28
"57174569",11,10,9,8,0,0
"57177404",26,19,19,18,5,17
"57188826",11,11,9,17,17,5
"57192718",10,9,11,0,0,0
"57195031",87,76,99,28,29,22
"57201191",10,12,12,9,4,5
"57211590",12,12,12,15,5,9
"57213924",12,14,14,0,0,0
"57234425",57,54,47,27,19,16
"57242630",58,48,45,35,20,23
"57256848",21,20,20,10,10,3
"57267341",8,6,7,2,0,0
"57275807",58,51,51,10,10,3
"57296640",50,41,50,59,6,26
"57303155",58,60,61,34,21,25
"57341277",10,7,7,0,0,0
"57366109",14,14,15,21,19,16
"57375765",12,12,12,3,0,0
"57376663",37,37,36,25,19,22
"57377692",32,32,36,24,0,6
"57411433",44,49,57,37,30,20
"57416755",39,42,39,23,13,12
"57419380",21,29,26,23,10,23
"57421865",11,2,5,0,0,0
"57424518",38,24,24,20,23,20
"57425254",14,16,17,8,0,0
"57425981",36,43,38,24,13,8
"57430249",12,12,12,10,9,16
"57453375",16,10,11,6,12,12
"57454271",11,12,14,18,6,25
"57455394",5,8,9,7,7,8
"57468614",21,18,17,18,0,0
"57472525",10,10,11,0,0,0
"57506737",4,3,3,12,1,3
"57511620",49,48,42,12,19,0
"57513218",17,16,14,12,6,0
"57513431",13,16,16,11,21,4
"57528177",14,13,13,0,0,0
"57530733",18,16,14,12,6,0
"57535441",28,20,22,24,32,20
"57548415",11,10,9,20,0,0
"57559690",11,14,12,6,0,0
"57565395",15,18,19,1,0,0
"57566721",55,55,49,52,29,52
"57577070",19,20,18,16,5,2
"57577649",44,53,51,3,0,0
"57584638",46,35,40,1,2,3
"57590348",22,20,20,18,17,11
"57596771",26,29,23,0,0,0
"57602627",126,116,118,107,61,86
"57616187",68,67,67,33,21,14
"57619266",32,25,25,8,2,0
"57621203",35,35,28,18,5,5
"57623638",26,25,22,14,12,16
"57638373",20,18,19,6,1,0
"57644708",95,87,83,66,23,30
"57657918",0,0,0,0,0,0
"57658806",167,169,163,56,50,56
"57659833",17,17,13,8,10,14
"57661098",23,19,11,6,0,0
"57661631",29,20,24,13,11,12
"57666448",52,51,54,52,40,36
"57677613",13,6,7,5,8,2
"57678759",13,10,8,6,1,0
"57681464",277,257,253,104,70,50
"57684105",10,10,13,0,0,0
"57696082",17,16,18,16,15,14
"57696478",20,17,13,12,0,0
"57696999",25,20,22,1,7,7
"57699664",14,11,11,11,16,4
"57700816",41,36,33,4,12,17
"57725612",0,0,0,0,0,0
"57730515",32,29,27,33,21,15
"57738288",11,7,11,0,0,0
"57741843",26,31,25,0,0,0
"57751592",10,8,9,0,0,0
"57762264",46,45,41,0,0,0
"57769961",81,89,88,14,3,0
"57770180",19,19,17,10,16,27
"57772040",12,15,14,7,0,0
"57780184",0,0,0,40,0,7
"57794061",46,47,39,32,22,27
"57798810",12,8,8,5,0,0
"57799436",11,7,12,0,0,0
"57819723",18,19,24,10,3,4
"57821908",73,76,85,26,3,7
"57822781",12,12,11,11,13,8
"57824414",0,0,0,0,0,0
"57842829",3,6,3,6,12,4
"57845968",10,12,9,0,0,0
"57848336",49,42,55,11,0,13
"57849439",17,16,14,12,6,0
"57858569",42,43,39,28,16,7
"57860195",7,4,5,17,10,18
"57860899",15,13,13,0,0,0
"57861457",13,14,10,0,0,0
"57863964",13,10,10,13,17,19
"57864935",25,24,23,19,11,7
"57868542",13,18,17,8,15,7
"57876845",101,104,97,82,97,81
"57905147",23,25,23,21,0,16
"57927267",13,12,16,14,6,4
"57928152",26,25,29,8,12,12
"57929328",30,24,27,0,0,0
"57932979",34,37,39,0,0,0
"57933777",30,25,27,0,0,0
"57948307",19,23,21,24,33,30
"57952413",14,9,11,4,0,2
"57957144",4,8,10,0,0,4
"57960039",32,29,32,46,0,9
"57977537",22,19,17,5,10,10
"57996133",15,14,15,29,7,8
"57998125",45,47,40,33,30,7
"57999348",53,55,51,24,20,6
"58009379",9,10,12,0,0,0
"58031849",6,8,12,16,11,12
"58033748",52,51,52,9,12,8
"58041320",12,11,8,11,17,14
"58043383",80,74,75,42,42,49
"58053641",15,16,13,17,14,13
"58060917",66,79,87,11,0,0
"58064589",34,37,39,7,8,10
"58064839",38,39,34,13,14,12
"58080492",17,12,12,12,6,0
"58086102",7,7,8,13,2,4
"58098536",8,9,3,16,7,5
"58108453",7,9,2,10,2,0
"58120150",23,26,20,16,26,27
"58130479",21,16,18,10,10,3
"58132764",77,70,73,7,14,18
"58137971",18,18,20,28,25,29
"58137973",15,15,14,4,0,2
"58141069",12,12,3,5,0,0
"58141185",21,19,18,5,10,4
"58143245",142,161,162,54,99,98
"58151392",100,94,100,89,59,58
"58163687",0,2,0,27,29,22
"58170004",92,89,72,56,60,30
"58180614",22,18,16,10,0,0
"58181147",22,18,15,10,8,4
"58191158",31,27,25,13,7,6
"58194975",311,299,296,160,125,89
"58200813",8,10,15,0,0,0
"58226462",185,189,184,131,53,86
"58233191",2,2,3,14,7,3
"58257839",12,14,15,21,19,16
"58263461",12,9,12,25,6,2
"58267232",26,19,23,18,7,17
"58272875",78,69,77,10,0,0
"58278920",23,22,21,6,0,0
"58280335",25,27,28,28,64,50
"58281188",6,5,12,12,12,10
"58282764",11,16,5,0,0,0
"58283832",211,220,237,141,51,91
"58289870",13,12,11,4,0,0
"58303486",11,12,10,5,10,17
"58303947",51,40,39,52,37,55
"58317121",50,51,53,5,11,0
"58318457",116,115,120,5,5,0
"58328155",11,6,10,14,1,0
"58332083",12,14,15,21,19,16
"58336999",14,2,9,0,0,0
"58339360",0,0,0,13,0,0
"58341277",129,132,135,43,59,44
"58343360",21,23,25,12,18,16
"58345161",12,11,12,21,25,23
"58348710",361,348,348,173,45,138
"58371576",115,113,118,122,107,128
"58388428",372,335,346,146,231,223
"58416621",17,17,18,13,11,6
"58421738",13,12,3,6,0,0
"58429334",11,18,13,0,0,0
"58434583",9,6,8,4,0,0
"58448894",15,9,12,0,0,0
"58453185",89,71,77,28,15,19
"58454880",14,11,13,0,0,0
"58461266",7,7,10,13,6,3
"58464184",0,0,0,13,0,0
"58466413",52,49,45,0,0,0
"58472738",10,11,13,2,0,0
"58478958",14,9,11,0,0,0
"58484313",10,5,6,4,0,0
"58489017",72,77,72,4,0,2
"58500339",13,13,12,6,0,0
"58500865",23,28,28,0,0,0
"58526462",8,8,12,6,15,6
"58527538",188,190,201,0,13,0
"58529013",0,0,0,0,0,0
"58543796",16,15,18,24,16,15
"58549526",6,4,7,13,5,11
"58551315",12,12,12,15,5,9
"58552473",9,5,8,0,0,0
"58557878",81,79,96,40,33,30
"58572267",31,37,39,0,0,0
"58577931",4,3,3,12,1,3
"58604922",22,27,22,0,0,0
"58617970",14,14,11,0,0,0
"58625412",21,19,21,8,0,0
"58632847",10,17,15,7,5,9
"58641200",1,10,2,15,0,0
"58666635",118,119,116,52,48,42
"58667746",13,13,15,21,21,15
"58675112",97,110,108,108,62,43
"58687019",477,435,440,241,47,142
"58692738",58,53,54,12,6,0
"58693272",13,10,10,13,17,19
"58697610",7,5,13,0,0,0
"58701908",16,20,19,6,0,3
"58713626",9,6,6,10,6,6
"58726192",12,7,10,3,0,0
"58729912",79,99,92,38,17,29
"58732438",21,24,24,12,6,0
"58735797",11,11,12,14,3,5
"58736658",8,7,11,13,0,0
"58755106",17,19,13,16,14,16
"58759957",16,18,14,18,12,7
"58770421",18,20,24,0,0,0
"58778034",17,20,17,4,0,0
"58784653",29,30,30,11,0,0
"58792331",15,15,14,18,20,13
"58794215",4,8,11,0,0,1
"58795136",24,19,17,7,11,10
"58799028",24,25,30,24,29,6
"58799782",26,25,26,10,4,0
"58807296",17,16,14,12,6,0
"58808014",3,1,2,14,0,10
"58812472",29,29,33,14,5,7
"58819928",25,25,21,25,28,24
"58821494",18,10,11,0,0,0
"58823536",37,24,36,15,6,0
"58829766",0,0,0,0,0,0
"58833826",6,6,6,0,15,13
"58836109",39,33,33,21,6,2
"58838170",14,9,4,9,10,0
"58841883",8,6,10,5,0,0
"58863703",31,34,41,16,9,11
"58865412",19,14,15,4,0,0
"58873904",185,186,194,46,41,44
"58881377",4,8,6,0,0,0
"58886235",259,246,240,73,33,20
"58886412",33,36,34,0,0,0
"58907973",50,47,51,70,24,47
"58919185",13,15,13,9,0,0
"58926833",28,23,20,4,0,2
"58930696",10,4,9,0,0,0
"58940633",32,21,24,29,10,0
"58954345",26,20,22,1,0,0
"58957830",34,42,40,29,31,3
"58961882",28,24,26,10,10,3
"58995018",13,13,11,0,0,0
"58997439",20,20,20,0,0,0
"58999624",34,30,26,0,0,0
"59008844",17,13,12,0,0,0
"59029158",14,7,7,4,0,0
"59032725",39,46,41,0,0,0
"59033956",35,38,40,24,11,4
"59035412",2,6,3,7,3,5
"59037295",18,20,25,25,10,17
"59047375",25,19,20,29,27,38
"59047664",30,28,25,3,2,0
"59048929",46,48,43,3,0,0
"59050896",10,9,9,22,5,7
"59051400",19,12,17,1,0,0
"59052976",24,24,19,0,0,0
"59053239",30,27,29,0,0,0
"59058869",13,16,9,1,0,0
"59069679",10,9,7,0,0,0
"59084622",26,28,23,38,36,29
"59086975",17,12,15,0,0,0
"59088408",11,12,9,27,12,6
"59088578",19,19,18,2,0,0
"59089371",0,0,0,12,5,3
"59092668",21,20,23,10,19,18
"59092852",17,16,14,12,6,0
"59095810",7,6,4,9,0,3
"59099357",0,0,0,0,0,0
"59101926",21,21,19,6,1,3
"59106669",8,10,13,9,6,3
"59109067",10,9,13,6,0,0
"59111442",13,8,8,21,14,15
"59125080",13,10,13,4,0,3
"59132173",12,6,9,8,0,0
"59141255",21,18,16,22,7,9
"59147200",14,13,15,0,0,0
"59151898",19,18,19,30,53,33
"59152355",75,68,64,19,22,27
"59153246",303,292,285,179,135,122
"59154318",5,4,4,12,14,8
"59156012",26,25,29,22,23,20
"59156090",10,10,8,6,0,0
"59159610",16,12,16,38,23,19
"59160337",23,21,27,6,7,6
"59162062",18,19,14,16,18,4
"59162285",9,0,5,11,18,14
"59163144",159,160,163,120,171,155
"59168263",31,29,28,20,9,8
"59174977",7,9,8,0,0,0
"59175226",0,0,0,9,0,0
"59177262",6,3,7,12,0,0
"59177947",77,77,81,103,97,81
"59182960",4,1,2,12,1,6
"59208515",24,22,20,8,0,0
"59224493",14,7,12,18,11,9
"59225055",14,10,14,11,8,2
"59234411",12,8,8,7,18,11
"59236466",28,27,29,67,50,41
"59237137",12,18,12,0,0,0
"59249971",28,33,34,21,20,15
"59256178",3,5,3,6,8,2
"59264486",46,45,42,15,30,13
"59273687",23,25,31,0,0,0
"59279522",21,17,12,6,0,0
"59283720",11,10,14,0,0,0
"59294986",94,94,95,0,12,12
"59297378",11,8,7,4,0,0
"59297947",18,17,15,7,6,2
"59305381",3,5,3,21,28,24
"59315964",45,43,44,34,21,25
"59318674",46,46,48,12,26,26
"59329815",587,537,559,236,51,189
"59330761",10,11,12,7,0,0
"59331742",5,5,3,23,13,29
"59335918",12,9,12,25,6,2
"59353713",27,20,23,17,0,0
"59355757",14,16,12,0,0,0
"59355888",23,25,27,16,13,10
"59359904",13,9,9,0,0,0
"59361022",10,10,11,0,0,0
"59371623",12,15,7,5,0,0
"59373419",9,10,10,6,3,4
"59377850",14,15,16,10,8,6
"59378487",9,9,10,2,0,0
"59382202",15,14,16,0,0,0
"59382538",126,114,129,91,103,100
"59387587",5,9,7,18,3,5
"59399137",18,19,20,22,3,6
"59401243",38,37,39,23,23,0
"59405675",7,8,6,12,1,1
"59407271",15,13,11,36,15,10
"59408423",6,8,8,0,0,0
"59414425",5,6,6,24,8,3
"59416851",20,13,13,6,0,0
"59421322",17,17,15,4,0,0
"59425955",36,44,47,49,39,27
"59429091",59,54,55,74,97,49
"59429225",13,7,3,0,0,0
"59436884",79,82,91,33,30,34
"59438649",35,39,41,19,21,26
"59448849",6,6,6,2,0,4
"59453484",33,30,29,41,0,9
"59467852",11,21,17,7,0,0
"59471295",0,0,0,9,0,0
"59476879",24,27,31,0,0,0
"59483311",29,25,26,23,23,0
"59486220",10,8,7,0,0,0
"59495181",32,28,32,5,1,0
"59512865",0,0,0,10,18,4
"59519763",3,2,1,8,4,1
"59537133",33,36,31,0,0,0
"59542600",12,12,3,5,0,0
"59543676",11,13,10,7,0,0
"59545569",6,7,4,6,8,6
"59547218",46,44,40,6,0,0
"59549764",22,22,20,0,0,0
"59554904",11,9,9,6,0,0
"59567962",2,3,8,4,0,0
"59573933",77,70,65,42,50,54
"59575346",22,22,24,7,0,4
"59587101",19,25,21,0,0,0
"59590660",202,202,197,99,74,28
"59593266",31,39,34,0,0,0
"59608491",8,10,12,7,5,9
"59610417",34,36,44,48,15,15
"59611278",71,84,80,78,50,37
"59613959",21,18,20,0,0,2
"59615486",0,0,2,15,0,0
"59619870",65,65,60,11,28,38
"59624637",17,16,16,0,0,0
"59640160",13,12,11,10,0,0
"59642867",31,28,20,5,0,3
"59643079",44,45,34,20,5,3
"59650111",11,8,7,4,0,0
"59653821",17,12,15,0,0,0
"59654877",11,8,7,4,0,0
"59658213",83,74,78,21,20,17
"59659411",1,1,3,10,0,0
"59659494",15,12,16,10,9,9
"59660821",19,17,15,9,0,0
"59662294",7,6,7,9,0,0
"59667691",75,74,70,29,20,18
"59680381",26,21,19,29,40,28
"59703968",22,24,15,16,12,7
"59715399",39,44,41,21,6,7
"59718996",19,18,16,20,21,19
"59720961",4,1,0,7,9,15
"59722913",26,23,25,6,1,0
"59732024",13,8,5,6,0,0
"59740968",37,30,32,23,19,11
"59756328",11,7,12,3,0,0
"59784078",9,11,6,12,5,1
"59784578",5,6,6,15,12,12
"59836165",94,95,91,17,22,20
"59837065",14,9,11,11,0,0
"59839617",4,8,4,10,0,0
"59854895",61,62,58,62,33,51
"59866761",0,0,0,0,0,0
"59881159",0,0,0,0,0,0
"59885854",37,47,43,0,0,0
"59897134",22,23,29,13,12,8
"59898683",7,9,8,0,0,0
"59901140",0,0,0,0,0,0
"59919098",23,21,17,5,3,0
"59921489",10,9,11,0,0,0
"59922994",12,13,12,8,0,0
"59929029",28,25,28,32,18,34
"59929575",13,21,15,52,20,35
"59934172",31,30,30,16,9,5
"59939598",27,28,31,0,11,0
"59943276",103,101,90,43,53,43
"59945082",7,0,0,3,0,15
"59960131",73,70,74,14,27,20
"59968038",68,66,70,36,0,1
"59975840",20,22,27,24,27,21
"59976282",14,14,14,6,9,11
"59978137",17,21,21,16,11,11
"59979644",13,13,12,9,1,0
"59984282",35,37,37,24,19,18
"59990493",24,18,22,17,4,12
"59991384",33,34,34,24,19,28
"60001185",37,39,35,0,0,0
"60011161",24,22,30,24,26,23
"60030016",0,0,0,5,3,1
"60036217",17,13,14,20,21,5
"60042154",7,8,6,11,8,6
"60044939",26,17,18,27,18,5
"60050820",16,17,15,6,0,0
"60051310",8,11,11,16,7,7
"60059709",29,25,27,43,26,15
"60086013",13,13,13,0,0,0
"60133679",22,21,20,17,8,1
"60136131",10,12,14,15,11,8
"60143138",23,8,6,0,0,0
"60144368",28,28,26,18,16,19
"60154270",39,37,30,17,6,0
"60159293",13,12,7,10,27,23
"60162771",110,103,110,67,31,20
"60166130",2,1,2,4,4,4
"60180834",15,16,14,4,0,0
"60183603",3,2,0,12,0,0
"60184200",4,3,0,14,9,15
"60193447",29,30,29,0,0,0
"60198961",37,37,42,36,48,15
"60224422",56,56,59,26,20,22
"60229188",15,12,15,20,3,7
"60234142",7,4,0,0,0,0
"60242508",10,11,11,0,0,0
"60247039",7,9,8,19,9,10
"60255223",20,25,23,8,0,0
"60263294",8,8,6,3,0,0
"60264048",0,0,2,13,12,12
"60268927",7,8,7,12,11,5
"60271425",24,21,21,23,24,12
"60273017",75,80,84,74,59,46
"60273165",18,16,14,7,5,5
"60275224",21,20,17,4,6,0
"60276174",31,33,33,13,18,27
"60283320",32,35,38,0,6,0
"60303775",97,94,99,21,0,0
