"","unenriched1","unenriched2","unenriched3","vk1","vk2","vk3"
"63383721",5.64644899964692,5.50928973054483,5.56542882298292,4.452463994667,4.452463994667,4.7694206114747
"63383942",5.27296027268734,5.14693445624343,5.12134525303936,5.58116301019825,4.452463994667,4.452463994667
"63391294",5.73644021830339,5.45436736377583,5.39029982275319,5.96718076860665,5.5901953712356,6.07576484299907
"63393891",5.15470084223339,5.22708536317878,5.51080179279801,5.39550366870913,4.452463994667,4.452463994667
"63394713",5.30843054255703,5.39572376869165,5.12134525303936,5.09433401034707,4.452463994667,4.452463994667
"63396207",5.15470084223339,5.33260325074737,5.35727924406825,4.86041423779949,4.452463994667,4.452463994667
"63398165",5.64644899964692,5.53553687910584,5.56542882298292,5.35301848990926,4.452463994667,4.452463994667
"63402024",5.6226143565321,5.6792632215522,5.56542882298292,4.452463994667,4.452463994667,4.452463994667
"63403497",7.0746843093772,6.94600400428457,7.10322059923035,6.15873310675052,6.02453760526085,4.89981599993633
"63406555",5.43623873741396,5.22708536317878,5.32284028766996,5.79187883973454,4.452463994667,4.452463994667
"63407581",5.27296027268734,5.00345252894614,4.89257348637571,4.452463994667,4.452463994667,4.452463994667
"63410001",5.49351457681038,5.5858898559452,5.51080179279801,4.95127692161617,4.452463994667,4.89981599993633
"63410697",5.30843054255703,5.39572376869165,5.32284028766996,4.95127692161617,4.452463994667,4.89981599993633
"63411294",4.88512910916855,4.88028713618385,4.452463994667,5.70692365336152,4.452463994667,4.89981599993633
